slug,symbol,name,date,ranknow,open,high,low,close,volume,market,close_ratio
ethereum,ETH,Ethereum,2017-09-26,3,292.35,293.75,287.02,287.44,345800992,27259015800,0.0624
ethereum,ETH,Ethereum,2017-09-27,3,287.02,308.02,286.82,306.47,550243968,29068342956,0.9269
ethereum,ETH,Ethereum,2017-09-28,3,306.47,307.2,295.47,299.15,501894016,28379292201,0.3137
ethereum,ETH,Ethereum,2017-09-29,3,299.12,299.92,279.77,291.47,541374976,27654290280,0.5806
ethereum,ETH,Ethereum,2017-09-30,3,291.48,303.96,291.11,301.46,332439008,28607406298,0.8054
ethereum,ETH,Ethereum,2017-10-01,3,301.55,303.19,295.06,302.34,306184992,28694730559,0.8954
ethereum,ETH,Ethereum,2017-10-02,3,302.48,302.92,294.58,297.48,339443008,28237763674,0.3477
ethereum,ETH,Ethereum,2017-10-03,3,297.48,300.11,288.13,292.46,321680000,27766443809,0.3614
ethereum,ETH,Ethereum,2017-10-04,3,292.75,299.39,290.89,292.66,257906000,27789444567,0.2082
ethereum,ETH,Ethereum,2017-10-05,3,292.77,298.04,288.84,295.86,253747008,28098336333,0.763
ethereum,ETH,Ethereum,2017-10-06,3,295.15,308.84,294.95,308.59,318664000,29311483315,0.982
ethereum,ETH,Ethereum,2017-10-07,3,308.89,313.13,304.98,311.12,342204992,29557048403,0.7534
ethereum,ETH,Ethereum,2017-10-08,3,311.06,312.54,308.03,308.61,293167008,29322710612,0.1286
ethereum,ETH,Ethereum,2017-10-09,3,308.67,309.31,288.18,297.39,559467008,28261533648,0.4359
ethereum,ETH,Ethereum,2017-10-10,3,297.6,306.15,293.17,299.87,359705984,28501667385,0.5162
ethereum,ETH,Ethereum,2017-10-11,3,301.18,304.39,299.1,303.46,264146000,28847211568,0.8242
ethereum,ETH,Ethereum,2017-10-12,3,303.5,309.15,303.29,304.14,527556992,28916525240,0.1451
ethereum,ETH,Ethereum,2017-10-13,3,304.08,348.6,299.66,338.76,1304359936,32213441854,0.7989
ethereum,ETH,Ethereum,2017-10-14,3,338.85,347.98,334.7,339.63,516561984,32301459659,0.3712
ethereum,ETH,Ethereum,2017-10-15,3,339.53,342.72,320.43,336.6,635406976,32018244067,0.7254
ethereum,ETH,Ethereum,2017-10-16,3,336.71,349.35,332.04,333.38,692884992,31718200756,0.0774
ethereum,ETH,Ethereum,2017-10-17,3,333.48,333.48,311.79,317.08,509924000,30173609812,0.2439
ethereum,ETH,Ethereum,2017-10-18,3,316.94,317.24,290.64,314.32,606113984,29917084625,0.8902
ethereum,ETH,Ethereum,2017-10-19,3,314.54,316.71,305.83,308.09,349830016,29330304837,0.2077
ethereum,ETH,Ethereum,2017-10-20,3,308.05,311.44,303.49,304.01,396672992,28947916800,0.0654
ethereum,ETH,Ethereum,2017-10-21,3,303.57,303.93,291.77,300.19,408014016,28590314194,0.6924
ethereum,ETH,Ethereum,2017-10-22,3,300.55,305.5,292.81,295.45,327387008,28144794782,0.208
ethereum,ETH,Ethereum,2017-10-23,3,295.1,295.75,277.58,286.95,482336000,27341319876,0.5157
ethereum,ETH,Ethereum,2017-10-24,3,287.12,311.96,282.66,298.33,684281024,28431576038,0.5348
ethereum,ETH,Ethereum,2017-10-25,3,298.44,301.85,290.72,297.92,325040000,28399185652,0.6469
ethereum,ETH,Ethereum,2017-10-26,3,298.02,301.07,295.22,296.53,270272992,28271925666,0.2239
ethereum,ETH,Ethereum,2017-10-27,3,296.51,299.26,294.06,297.42,257168992,28363439564,0.6462
ethereum,ETH,Ethereum,2017-10-28,3,297.92,300.36,293.58,296.3,264424000,28262202960,0.4012
ethereum,ETH,Ethereum,2017-10-29,3,296.38,313.76,296.38,305.09,551752000,29106827254,0.5012
ethereum,ETH,Ethereum,2017-10-30,3,304.78,310.5,304.35,307.75,331441984,29367079933,0.5528
ethereum,ETH,Ethereum,2017-10-31,3,307.38,310.55,305.88,305.88,369583008,29194751985,0
ethereum,ETH,Ethereum,2017-11-01,3,305.76,306.4,290.58,291.69,553864000,27846764494,0.0702
ethereum,ETH,Ethereum,2017-11-02,3,290.73,293.91,281.17,287.43,904900992,27445442368,0.4914
ethereum,ETH,Ethereum,2017-11-03,3,288.5,308.31,287.69,305.71,646339968,29197317355,0.8739
ethereum,ETH,Ethereum,2017-11-04,3,305.48,305.48,295.8,300.47,416479008,28702737365,0.4824
ethereum,ETH,Ethereum,2017-11-05,3,300.04,301.37,295.12,296.26,337657984,28307052341,0.1824
ethereum,ETH,Ethereum,2017-11-06,3,296.43,305.42,293.72,298.89,579358976,28564296472,0.4419
ethereum,ETH,Ethereum,2017-11-07,3,298.57,304.84,290.77,294.66,540766016,28165778801,0.2765
ethereum,ETH,Ethereum,2017-11-08,3,294.27,318.7,293.1,309.07,967955968,29549552409,0.6238
ethereum,ETH,Ethereum,2017-11-09,3,308.64,329.45,307.06,320.88,893249984,30685584327,0.6172
ethereum,ETH,Ethereum,2017-11-10,3,320.67,324.72,294.54,299.25,885985984,28623188738,0.1561
ethereum,ETH,Ethereum,2017-11-11,3,298.59,319.45,298.19,314.68,842300992,30105285828,0.7756
ethereum,ETH,Ethereum,2017-11-12,3,314.69,319.15,298.51,307.91,1613479936,29463540579,0.4554
ethereum,ETH,Ethereum,2017-11-13,3,307.02,328.42,307.02,316.72,1041889984,30312834756,0.4533
ethereum,ETH,Ethereum,2017-11-14,3,316.76,340.18,316.76,337.63,1069680000,32321383639,0.8911
ethereum,ETH,Ethereum,2017-11-15,3,337.96,340.91,329.81,333.36,722665984,31919060540,0.3198
ethereum,ETH,Ethereum,2017-11-16,3,333.44,336.16,323.61,330.92,797254016,31692795453,0.5825
ethereum,ETH,Ethereum,2017-11-17,3,330.17,334.96,327.52,332.39,621732992,31840349187,0.6546
ethereum,ETH,Ethereum,2017-11-18,3,331.98,349.62,327.69,347.61,649638976,33305160559,0.9083
ethereum,ETH,Ethereum,2017-11-19,3,347.4,371.29,344.74,354.39,1181529984,33961430090,0.3635
ethereum,ETH,Ethereum,2017-11-20,3,354.09,372.14,353.29,366.73,807027008,35151847933,0.713
ethereum,ETH,Ethereum,2017-11-21,3,367.44,372.47,350.69,360.4,949912000,34552559750,0.4458
ethereum,ETH,Ethereum,2017-11-22,3,360.31,381.42,360.15,380.65,800819008,36501878925,0.9638
ethereum,ETH,Ethereum,2017-11-23,3,381.44,425.55,376.09,410.17,1845680000,39340408036,0.689
ethereum,ETH,Ethereum,2017-11-24,3,412.5,480.97,402.76,474.91,2292829952,45560021462,0.9225
ethereum,ETH,Ethereum,2017-11-25,3,475.68,485.19,461.05,466.28,1422080000,44741093552,0.2167
ethereum,ETH,Ethereum,2017-11-26,3,465.97,472.72,451.61,471.33,1197779968,45235644662,0.9342
ethereum,ETH,Ethereum,2017-11-27,3,471.53,493.4,468.48,480.36,1396480000,46111561438,0.4767
ethereum,ETH,Ethereum,2017-11-28,3,480.52,482.48,466.35,472.9,1346499968,45405717909,0.4061
ethereum,ETH,Ethereum,2017-11-29,3,473.28,522.31,425.07,427.52,2675940096,41057383009,0.0252
ethereum,ETH,Ethereum,2017-11-30,3,431.21,465.5,401.24,447.11,1903040000,42947937239,0.7138
ethereum,ETH,Ethereum,2017-12-01,3,445.21,472.61,428.31,466.54,1247879936,44823457369,0.863
ethereum,ETH,Ethereum,2017-12-02,3,466.85,476.24,456.65,463.45,943649984,44535863933,0.3471
ethereum,ETH,Ethereum,2017-12-03,3,463.7,482.81,451.85,465.85,990556992,44776362724,0.4522
ethereum,ETH,Ethereum,2017-12-04,3,466.05,474.78,453.31,470.2,1005550016,45204145125,0.7867
ethereum,ETH,Ethereum,2017-12-05,3,470.29,473.56,457.66,463.28,1216720000,44548159326,0.3535
ethereum,ETH,Ethereum,2017-12-06,3,462.6,462.71,420.21,428.59,1998259968,41220997942,0.1972
ethereum,ETH,Ethereum,2017-12-07,3,426.37,441.4,414.41,434.41,2129570048,41789848007,0.741
ethereum,ETH,Ethereum,2017-12-08,3,434.99,466.06,422.37,456.03,2336379904,43879256076,0.7704
ethereum,ETH,Ethereum,2017-12-09,3,457.34,504.15,456.25,473.5,2003849984,45570080683,0.3601
ethereum,ETH,Ethereum,2017-12-10,3,472.79,472.79,429.51,441.72,1404179968,42520479602,0.2821
ethereum,ETH,Ethereum,2017-12-11,3,440.36,516.97,439.1,515.14,1771440000,49597927198,0.9765
ethereum,ETH,Ethereum,2017-12-12,3,522.29,657.32,504.49,651.43,5179829760,62733982232,0.9615
ethereum,ETH,Ethereum,2017-12-13,3,644.91,747.99,597.8,702.77,4524539904,67692231422,0.6989
ethereum,ETH,Ethereum,2017-12-14,3,700.59,753.12,664.99,695.82,3821580032,67036917107,0.3498
ethereum,ETH,Ethereum,2017-12-15,3,696.38,697.13,621.06,684.45,2758710016,65956174321,0.8333
ethereum,ETH,Ethereum,2017-12-16,3,686.19,718.39,680.79,696.21,2165690112,67103695920,0.4101
ethereum,ETH,Ethereum,2017-12-17,3,696.24,735.83,696.24,719.97,2147389952,69409025338,0.5994
ethereum,ETH,Ethereum,2017-12-18,3,721.73,803.93,689.23,794.65,3249230080,76623897492,0.9191
ethereum,ETH,Ethereum,2017-12-19,3,793.9,881.94,785.34,826.82,4096549888,79743740362,0.4294
ethereum,ETH,Ethereum,2017-12-20,3,827.52,845.06,756,819.09,3969939968,79014430828,0.7084
ethereum,ETH,Ethereum,2017-12-21,3,820.24,880.54,792.69,821.06,3569060096,79221896341,0.3229
ethereum,ETH,Ethereum,2017-12-22,3,822.64,827.68,543.76,674.86,4977710080,65129109277,0.4617
ethereum,ETH,Ethereum,2017-12-23,3,681.32,763.9,679.73,719.39,2480339968,69441297649,0.4712
ethereum,ETH,Ethereum,2017-12-24,3,721.77,721.77,614.92,694.15,2300549888,67019237420,0.7415
ethereum,ETH,Ethereum,2017-12-25,3,698.87,782.52,698.87,765.83,2491760128,73955757349,0.8005
ethereum,ETH,Ethereum,2017-12-26,3,763.37,786.79,760.93,773.84,2201159936,74744613931,0.4992
ethereum,ETH,Ethereum,2017-12-27,3,774.97,789.25,738.41,762.84,2100029952,73698377070,0.4805
ethereum,ETH,Ethereum,2017-12-28,3,762.21,763.32,701.19,737.02,2389149952,71219054808,0.5767
ethereum,ETH,Ethereum,2017-12-29,3,740.39,770.12,729.61,753.59,2648969984,72835328712,0.592
ethereum,ETH,Ethereum,2017-12-30,3,753.82,753.82,685.23,717.26,3187780096,69338470696,0.467
ethereum,ETH,Ethereum,2017-12-31,3,712.21,760.35,710.12,756.73,2554269952,73170170967,0.9279
ethereum,ETH,Ethereum,2018-01-01,3,755.76,782.53,742,772.64,2595760128,74724233458,0.756
ethereum,ETH,Ethereum,2018-01-02,3,772.35,914.83,772.35,884.44,5783349760,85552984077,0.7867
ethereum,ETH,Ethereum,2018-01-03,3,886,974.47,868.45,962.72,5093159936,93146829617,0.8892
ethereum,ETH,Ethereum,2018-01-04,3,961.71,1045.08,946.09,980.92,6502859776,94924308783,0.3519
ethereum,ETH,Ethereum,2018-01-05,3,975.75,1075.39,956.33,997.72,6683149824,96574936368,0.3476
ethereum,ETH,Ethereum,2018-01-06,3,995.15,1060.71,994.62,1041.68,4662219776,100852102738,0.7121
ethereum,ETH,Ethereum,2018-01-07,3,1043.01,1153.17,1043.01,1153.17,5569880064,111670667774,1
ethereum,ETH,Ethereum,2018-01-08,3,1158.26,1266.93,1016.05,1148.53,8450970112,111244629093,0.5281
ethereum,ETH,Ethereum,2018-01-09,3,1146,1320.98,1145.49,1299.74,7965459968,125917925182,0.879
ethereum,ETH,Ethereum,2018-01-10,3,1300.34,1417.38,1226.6,1255.82,9214950400,121689425203,0.1532
ethereum,ETH,Ethereum,2018-01-11,3,1268.09,1337.3,1135.17,1154.93,7235899904,111937424561,0.0978
ethereum,ETH,Ethereum,2018-01-12,3,1158.29,1296.04,1120.09,1273.2,5222300160,123426938667,0.8702
ethereum,ETH,Ethereum,2018-01-13,3,1270.47,1432.88,1270.47,1396.42,5746760192,135400735922,0.7755
ethereum,ETH,Ethereum,2018-01-14,3,1397.48,1400.56,1286.21,1366.77,4841630208,132554906162,0.7045
ethereum,ETH,Ethereum,2018-01-15,3,1365.21,1390.59,1290.6,1291.92,4781100032,125319766537,0.0132
ethereum,ETH,Ethereum,2018-01-16,3,1292.63,1292.63,875.54,1053.69,8405139968,102231295311,0.4271
ethereum,ETH,Ethereum,2018-01-17,3,1061.34,1090.23,780.92,1014.25,8545160192,98429091487,0.7544
ethereum,ETH,Ethereum,2018-01-18,3,1016.44,1100.31,967.76,1036.28,5938319872,100588318055,0.5169
ethereum,ETH,Ethereum,2018-01-19,3,1028.82,1093.22,1003.71,1039.1,4084450048,100883462786,0.3954
ethereum,ETH,Ethereum,2018-01-20,3,1044.95,1167.11,1044.95,1155.15,3975190016,112174461242,0.9021
ethereum,ETH,Ethereum,2018-01-21,3,1155.68,1155.68,1021.5,1049.58,3378089984,101943726022,0.2093
ethereum,ETH,Ethereum,2018-01-22,3,1055.35,1089.1,930.74,1003.26,3810099968,97465684890,0.4579
ethereum,ETH,Ethereum,2018-01-23,3,1004.17,1023.23,920.54,986.23,3556699904,95831359552,0.6397
ethereum,ETH,Ethereum,2018-01-24,3,987.48,1062.44,965.81,1058.78,3944039936,102902843882,0.9621
ethereum,ETH,Ethereum,2018-01-25,3,1063.22,1104.66,1034.74,1056.03,4050190080,102657059605,0.3045
ethereum,ETH,Ethereum,2018-01-26,3,1052.7,1080.6,996.78,1055.17,3617690112,102595008990,0.6966
ethereum,ETH,Ethereum,2018-01-27,3,1055.75,1121.98,1042.12,1107.07,3002870016,107663911307,0.8133
ethereum,ETH,Ethereum,2018-01-28,3,1111.78,1257.77,1111.78,1246.01,5372329984,121201618306,0.9194
ethereum,ETH,Ethereum,2018-01-29,3,1246.7,1256.7,1169.08,1182.36,3715079936,115034583684,0.1516
ethereum,ETH,Ethereum,2018-01-30,3,1184.13,1184.63,1058.97,1071.13,4107859968,104234481555,0.0968
ethereum,ETH,Ethereum,2018-01-31,3,1071.09,1128.66,1034.5,1118.31,3757560064,108848638400,0.8901
ethereum,ETH,Ethereum,2018-02-01,3,1119.37,1161.35,984.82,1036.79,5261680128,100935354837,0.2944
ethereum,ETH,Ethereum,2018-02-02,3,1035.77,1035.77,757.98,915.78,6713290240,89173962074,0.5681
ethereum,ETH,Ethereum,2018-02-03,3,919.21,991.94,847.69,964.02,3243480064,93890299032,0.8064
ethereum,ETH,Ethereum,2018-02-04,3,964.67,969.03,805.06,834.68,2997090048,81310521832,0.1806
ethereum,ETH,Ethereum,2018-02-05,3,834.96,856.65,644.6,697.95,4269530112,68005284183,0.2516
ethereum,ETH,Ethereum,2018-02-06,3,707.74,796.44,574.42,793.12,6518269952,77294507868,0.985
ethereum,ETH,Ethereum,2018-02-07,3,790.43,851.2,723.43,757.07,3896179968,73796288509,0.2633
ethereum,ETH,Ethereum,2018-02-08,3,755.84,845.09,755.84,817.81,3708189952,79733609806,0.6943
ethereum,ETH,Ethereum,2018-02-09,3,818.48,884,788.83,883.86,2495820032,86191922699,0.9985
ethereum,ETH,Ethereum,2018-02-10,3,882.47,917.4,825.58,860.41,2930530048,83922989198,0.3793
ethereum,ETH,Ethereum,2018-02-11,3,859.29,859.29,788.22,814.66,2486650112,79476512347,0.372
ethereum,ETH,Ethereum,2018-02-12,3,817.51,875.94,817.51,868.71,2243450112,84767037716,0.8763
ethereum,ETH,Ethereum,2018-02-13,3,869.29,870.71,828.84,845.26,2081170048,82496189206,0.3922
ethereum,ETH,Ethereum,2018-02-14,3,844.28,926.43,844.28,923.56,2818370048,90157005929,0.9651
ethereum,ETH,Ethereum,2018-02-15,3,923.73,951.95,911.11,936.98,2900100096,91485862822,0.6334
ethereum,ETH,Ethereum,2018-02-16,3,934.79,950.01,917.85,944.21,2369449984,92211437654,0.8197
ethereum,ETH,Ethereum,2018-02-17,3,944.75,976.59,940.75,974.11,2525720064,95151956513,0.9308
ethereum,ETH,Ethereum,2018-02-18,3,973.35,982.93,915.45,923.92,2567290112,90267805476,0.1255
ethereum,ETH,Ethereum,2018-02-19,3,921.67,957.78,921.55,943.86,2169019904,92235641556,0.6158
ethereum,ETH,Ethereum,2018-02-20,3,943.57,965.27,892.95,895.37,2545260032,87514997546,0.0335
ethereum,ETH,Ethereum,2018-02-21,3,894.14,912.38,830.56,849.97,2531729920,83095081059,0.2372
ethereum,ETH,Ethereum,2018-02-22,3,849.26,875.93,802.67,812.84,2150370048,79482140044,0.1388
ethereum,ETH,Ethereum,2018-02-23,3,811.59,886.32,794.79,864.19,2334820096,84520567485,0.7582
ethereum,ETH,Ethereum,2018-02-24,3,861.59,879.53,818.55,840.52,1926579968,82222377928,0.3603
ethereum,ETH,Ethereum,2018-02-25,3,839.46,853.15,822.38,844.81,1646960000,82659602549,0.729
ethereum,ETH,Ethereum,2018-02-26,3,845.28,880.39,842.32,869.32,2044480000,85074973200,0.7092
ethereum,ETH,Ethereum,2018-02-27,3,870.36,896.26,867.1,878.27,2053980032,85968788108,0.3831
ethereum,ETH,Ethereum,2018-02-28,3,877.93,890.11,855.12,855.2,1963980032,83728564149,0.0023
ethereum,ETH,Ethereum,2018-03-01,3,856.01,880.3,851.92,872.2,1868519936,85410827047,0.7146
ethereum,ETH,Ethereum,2018-03-02,3,871.76,876.38,852.42,856.85,1894419968,83925690001,0.1849
ethereum,ETH,Ethereum,2018-03-03,3,856.71,868.45,855.21,857.22,1699369984,83979651073,0.1518
ethereum,ETH,Ethereum,2018-03-04,3,856.19,867.95,840.28,866.68,1697939968,84923240778,0.9541
ethereum,ETH,Ethereum,2018-03-05,3,866.85,869.92,853.52,853.68,1898489984,83667342992,0.0098
ethereum,ETH,Ethereum,2018-03-06,3,853.82,853.82,809.93,816.95,1943069952,80083929891,0.1599
ethereum,ETH,Ethereum,2018-03-07,3,816.27,825.61,726.55,752.83,2175419904,73813918307,0.2653
ethereum,ETH,Ethereum,2018-03-08,3,752.57,773.77,696.17,704.6,1891640064,69098851661,0.1086
ethereum,ETH,Ethereum,2018-03-09,3,702.2,729.16,648.11,728.92,2233019904,71498733754,0.997
ethereum,ETH,Ethereum,2018-03-10,3,730.16,748.03,682.7,686.89,1532960000,67390487259,0.0641
ethereum,ETH,Ethereum,2018-03-11,3,685.31,735.83,668.12,723.34,1562680064,70981343639,0.8155
ethereum,ETH,Ethereum,2018-03-12,3,724.41,742.51,683.27,699.83,1764999936,68688764839,0.2795
ethereum,ETH,Ethereum,2018-03-13,3,698.15,713.73,682.35,690.83,1425959936,67819092121,0.2702
ethereum,ETH,Ethereum,2018-03-14,3,691.22,702.78,594.1,614.29,1810560000,60318025226,0.1858
ethereum,ETH,Ethereum,2018-03-15,3,614.84,620.62,579.51,611.3,1770460032,60037233577,0.7733
ethereum,ETH,Ethereum,2018-03-16,3,611.78,623.17,587.86,601.67,1417350016,59103031871,0.3911
ethereum,ETH,Ethereum,2018-03-17,3,601.68,609.15,549.1,552.78,1267810048,54312035489,0.0613
ethereum,ETH,Ethereum,2018-03-18,3,551.64,551.64,460.09,538.64,2685499904,52934184182,0.858
ethereum,ETH,Ethereum,2018-03-19,3,546.63,558.1,519.12,556.73,2046790016,54722473140,0.9649
ethereum,ETH,Ethereum,2018-03-20,3,556.72,567.09,521.2,557.17,1833680000,54777982164,0.7838
ethereum,ETH,Ethereum,2018-03-21,3,559.1,589.61,550.57,561.73,1781270016,55237391316,0.2859
ethereum,ETH,Ethereum,2018-03-22,3,562.1,577.57,523.09,539.7,1523459968,53082150649,0.3049
ethereum,ETH,Ethereum,2018-03-23,3,539.86,540.49,512.13,539.62,1596349952,53084905906,0.9693
ethereum,ETH,Ethereum,2018-03-24,3,542.57,545.38,526.08,526.44,1300009984,51799123912,0.0187
ethereum,ETH,Ethereum,2018-03-25,3,522.7,535.82,515.66,524.29,1151170048,51598047955,0.4281
ethereum,ETH,Ethereum,2018-03-26,3,524.29,526.38,470.44,489.95,1638880000,48228842327,0.3488
ethereum,ETH,Ethereum,2018-03-27,3,489.59,491.46,449.97,450.12,1617939968,44316774118,0.0036
ethereum,ETH,Ethereum,2018-03-28,3,450.29,466.21,444.86,446.28,1514179968,43948072321,0.0665
ethereum,ETH,Ethereum,2018-03-29,3,448.08,450.81,385.81,385.97,1970230016,38016727209,0.0025
ethereum,ETH,Ethereum,2018-03-30,3,385.9,409.93,368.63,394.64,1878130048,38879465944,0.6298
ethereum,ETH,Ethereum,2018-03-31,3,395,418.47,392.95,396.46,1323920000,39066085342,0.1375
ethereum,ETH,Ethereum,2018-04-01,3,397.25,400.53,363.8,379.61,1256930048,37413407420,0.4304
ethereum,ETH,Ethereum,2018-04-02,3,379.7,395.17,377.59,386.42,1102259968,38093277842,0.5023
ethereum,ETH,Ethereum,2018-04-03,3,387.31,418.97,383.53,416.89,1363399936,41105280498,0.9413
ethereum,ETH,Ethereum,2018-04-04,3,416.48,417.47,375.31,380.54,1287730048,37528933631,0.1241
ethereum,ETH,Ethereum,2018-04-05,3,379.95,387.72,369.82,383.23,1210680064,37802008408,0.7492
ethereum,ETH,Ethereum,2018-04-06,3,382.73,385.2,366.91,370.29,967105984,36532478896,0.1848
ethereum,ETH,Ethereum,2018-04-07,3,370.38,393.06,369.94,385.31,951475008,38023057371,0.6648
ethereum,ETH,Ethereum,2018-04-08,3,385.74,402.59,385.6,400.51,948488000,39530560784,0.8776
ethereum,ETH,Ethereum,2018-04-09,3,400.86,429.25,390.61,398.53,1478390016,39343018191,0.205
ethereum,ETH,Ethereum,2018-04-10,3,399.41,415.89,393.88,414.24,1.196e+09,40903130396,0.925
ethereum,ETH,Ethereum,2018-04-11,3,415.02,430.54,412.47,430.54,1439040000,42521044920,1
ethereum,ETH,Ethereum,2018-04-12,3,430.16,493.06,417.41,492.94,2519360000,48693844481,0.9984
ethereum,ETH,Ethereum,2018-04-13,3,493.16,526.47,482.66,492.73,2419249920,48683660481,0.2299
ethereum,ETH,Ethereum,2018-04-14,3,492.58,512.02,488.28,501.48,1519079936,49557725333,0.556
ethereum,ETH,Ethereum,2018-04-15,3,502.88,531.7,502.88,531.7,1726089984,52555419462,1
ethereum,ETH,Ethereum,2018-04-16,3,532.07,534.2,500.25,511.15,1758979968,50534185799,0.3211
ethereum,ETH,Ethereum,2018-04-17,3,511.14,518.03,502.56,502.89,1760359936,49728519115,0.0213
ethereum,ETH,Ethereum,2018-04-18,3,503.31,525.09,503.05,524.79,1762940032,51904227886,0.9864
ethereum,ETH,Ethereum,2018-04-19,3,524.04,567.89,523.26,567.89,2256869888,56178772001,1
ethereum,ETH,Ethereum,2018-04-20,3,567.99,618.72,560.28,615.72,2849469952,60922818296,0.9487
ethereum,ETH,Ethereum,2018-04-21,3,616,621.89,578.55,605.4,2612460032,59913832194,0.6195
ethereum,ETH,Ethereum,2018-04-22,3,606.12,640.77,593.87,621.86,2426269952,61556034015,0.5968
ethereum,ETH,Ethereum,2018-04-23,3,621.2,646.7,621.03,642.55,2386830080,63617020167,0.8383
ethereum,ETH,Ethereum,2018-04-24,3,643.4,708.88,643.4,708.16,3581860096,70127342534,0.989
ethereum,ETH,Ethereum,2018-04-25,3,707.06,707.06,600.21,615.42,4216140032,60955966711,0.1423
ethereum,ETH,Ethereum,2018-04-26,3,618.08,663.18,604.01,662.81,2984009984,65663946135,0.9937
ethereum,ETH,Ethereum,2018-04-27,3,662.11,684.87,647.03,647.03,2598129920,64114105428,0
ethereum,ETH,Ethereum,2018-04-28,3,644.65,691.44,644.65,683.68,2496659968,67759208004,0.8342
ethereum,ETH,Ethereum,2018-04-29,3,683.91,697.76,670.51,688.88,2740559872,68289153706,0.6741
ethereum,ETH,Ethereum,2018-04-30,3,689.76,694.44,666.12,669.92,2853100032,66423712256,0.1342
ethereum,ETH,Ethereum,2018-05-01,3,670.46,674.4,637.54,673.61,2678960128,66803233984,0.9786
ethereum,ETH,Ethereum,2018-05-02,3,674.08,688.84,667.42,687.15,2822269952,68159979253,0.9211
ethereum,ETH,Ethereum,2018-05-03,3,686.59,784.34,686.59,779.54,4210939904,77340839220,0.9509
ethereum,ETH,Ethereum,2018-05-04,3,776.78,803.75,762.63,785.62,3533410048,77960306236,0.5591
ethereum,ETH,Ethereum,2018-05-05,3,784.58,827.46,784.24,816.12,3035040000,81003446783,0.7376
ethereum,ETH,Ethereum,2018-05-06,3,816.09,835.06,764.88,792.31,3105570048,78656662788,0.3909
ethereum,ETH,Ethereum,2018-05-07,3,793.34,795.76,710.18,753.72,4316120064,74841655792,0.5088
ethereum,ETH,Ethereum,2018-05-08,3,755.01,774.25,728.13,752.86,2920489984,74770813968,0.5362
ethereum,ETH,Ethereum,2018-05-09,3,752.9,759.53,718.47,752.28,2877870080,74728439730,0.8234
ethereum,ETH,Ethereum,2018-05-10,3,752.58,766.75,726.66,727.28,2748950016,72260117775,0.0155
ethereum,ETH,Ethereum,2018-05-11,3,727.01,736.98,669.83,679.59,3290080000,67535702572,0.1453
ethereum,ETH,Ethereum,2018-05-12,3,679.88,691.41,644.07,686.05,2668480000,68192028458,0.8868
ethereum,ETH,Ethereum,2018-05-13,3,687.17,741.31,675.32,733.5,2362500096,72923278119,0.8816
ethereum,ETH,Ethereum,2018-05-14,3,732.73,742.17,695.79,730.55,3005110016,72645181706,0.7495
ethereum,ETH,Ethereum,2018-05-15,3,731.14,739.05,700.99,708.87,2523069952,70504110201,0.207
ethereum,ETH,Ethereum,2018-05-16,3,708.09,710.2,682.54,707.05,2476130048,70337446111,0.8861
ethereum,ETH,Ethereum,2018-05-17,3,708.72,718.83,668.83,672.66,2350619904,66929938612,0.0766
ethereum,ETH,Ethereum,2018-05-18,3,672.1,695.03,663.81,694.37,2305740032,69104455849,0.9789
ethereum,ETH,Ethereum,2018-05-19,3,695.07,715.58,686.79,696.53,2021549952,69334147807,0.3383
ethereum,ETH,Ethereum,2018-05-20,3,697.92,723.75,692.67,715.37,2156910080,71224213260,0.7304
ethereum,ETH,Ethereum,2018-05-21,3,717.19,719.28,692.49,699.22,2005170048,69631032596,0.2512
ethereum,ETH,Ethereum,2018-05-22,3,700.18,700.98,644.03,647.74,2230469888,64517663406,0.0651
ethereum,ETH,Ethereum,2018-05-23,3,646.67,651.64,572.95,583.59,2995429888,58139666822,0.1352
ethereum,ETH,Ethereum,2018-05-24,3,584.54,610.82,557.21,601.76,2791099904,59962094302,0.831
ethereum,ETH,Ethereum,2018-05-25,3,602.14,617.19,575.62,586.73,2110919936,58477440268,0.2673
ethereum,ETH,Ethereum,2018-05-26,3,587.43,606.17,583.51,587.28,1694300032,58544016481,0.1664
ethereum,ETH,Ethereum,2018-05-27,3,588.52,590.33,562.87,572.67,1788790016,57099072056,0.3569
ethereum,ETH,Ethereum,2018-05-28,3,573.04,576.05,512.55,516.04,2356900096,51463146627,0.055
ethereum,ETH,Ethereum,2018-05-29,3,516.15,572.26,516.15,565.39,2330820096,56396587656,0.8776
ethereum,ETH,Ethereum,2018-05-30,3,566.83,583.14,545.43,559.59,2053970048,55829809817,0.3755
ethereum,ETH,Ethereum,2018-05-31,3,558.5,585.54,557.07,577.65,1985040000,57643138807,0.7229
ethereum,ETH,Ethereum,2018-06-01,3,578.67,589.09,567.66,580.04,1945890048,57894350583,0.5777
ethereum,ETH,Ethereum,2018-06-02,3,580.43,597.08,577.32,591.81,1880390016,59080880117,0.7333
ethereum,ETH,Ethereum,2018-06-03,3,591.26,624.51,591.26,618.33,1832550016,61740821846,0.8141
ethereum,ETH,Ethereum,2018-06-04,3,619.44,623.43,583.75,592.98,1903430016,59222873880,0.2326
ethereum,ETH,Ethereum,2018-06-05,3,593.41,611.33,580.98,609.3,1844269952,60864980395,0.9331
ethereum,ETH,Ethereum,2018-06-06,3,610.26,611.64,596.4,607.12,1756530048,60659842641,0.7034
